commit_hash,author,timestamp,message,file_path,lines_added,lines_removed
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/monitoring.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/monte-carlo-algorithm.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/monte-carlo-tree-search-mcts.yaml,13,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/mutation.yaml,12,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/naive-bayes.yaml,8,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/overfitting.yaml,12,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/parsimony-pressure.yaml,12,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/precision.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/pseudocode.yaml,11,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/random-forest.yaml,8,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/random-search.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/randomized-algorithms.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/recall.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/recurrent-neural-network.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/regression.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/regularization-methods.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/replay-methods.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/rollback.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/simulated-annealing.yaml,11,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/skipgram.yaml,11,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/supervised-learning.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/symbolic-ai.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/symbolic-regression.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/temporal-dependency.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/text-representation.yaml,11,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/tournament-selection.yaml,12,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/underfitting.yaml,12,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/unsupervised-learning.yaml,10,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/word-representation.yaml,11,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",i18n/zh/aiml/word2vec.yaml,11,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",lookup/aiml-index.yaml,853,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",scripts/generate_localization_files.py,73,0
950982c0856441d2f5f04ce59b4d61457ddad098,ircalder-live,2026-01-09 22:46:07+13:00,"Burst 28: Integrated AIML domain (73 terms). Added bilingual localization files, domain lookup index, and ingestion scripts. Completed Gates 1–4 validation (Burst 28).",scripts/generate_lookup_index.py,41,0
5cb9305280680c3d0bb7fde40947b5229ea3e096,ircalder-live,2026-01-09 19:55:14+13:00,Add data/batch-aiml.yaml to add AIML Glossary terms for batch ingestion (Burst 27),data/batch-aiml.yaml,1375,0
3112a9290686ba98ed211fd6b41e87a6836b4c84,ircalder-live,2026-01-09 15:31:05+13:00,Add data/batch-schema.yaml and data/batch-digital-ethics.yaml to establish batch input of terms (Burst 26),data/batch-digital-ethics.yaml,0,0
3112a9290686ba98ed211fd6b41e87a6836b4c84,ircalder-live,2026-01-09 15:31:05+13:00,Add data/batch-schema.yaml and data/batch-digital-ethics.yaml to establish batch input of terms (Burst 26),data/batch-schema.yaml,18,0
afeb40f156cf47bc0fa3bce8a679e9bbd2f02b4f,ircalder-live,2026-01-08 23:11:12+13:00,"Add Digital Ethics privacy term, teaching page, and domain/course governance (Burst 25)",docs/domain-course-governance.md,100,0
afeb40f156cf47bc0fa3bce8a679e9bbd2f02b4f,ircalder-live,2026-01-08 23:11:12+13:00,"Add Digital Ethics privacy term, teaching page, and domain/course governance (Burst 25)",i18n/en/privacy.yaml,19,0
afeb40f156cf47bc0fa3bce8a679e9bbd2f02b4f,ircalder-live,2026-01-08 23:11:12+13:00,"Add Digital Ethics privacy term, teaching page, and domain/course governance (Burst 25)",i18n/index-en-zh.yaml,4,16
afeb40f156cf47bc0fa3bce8a679e9bbd2f02b4f,ircalder-live,2026-01-08 23:11:12+13:00,"Add Digital Ethics privacy term, teaching page, and domain/course governance (Burst 25)",i18n/zh/privacy.yaml,15,0
afeb40f156cf47bc0fa3bce8a679e9bbd2f02b4f,ircalder-live,2026-01-08 23:11:12+13:00,"Add Digital Ethics privacy term, teaching page, and domain/course governance (Burst 25)",pages/privacy.md,91,0
58fc356bde6d3200f7f370f76e9d1d52bf261165,ircalder-live,2026-01-08 22:11:53+13:00,Add Digital Ethics Foundations and Domains/Courses dual-identity architecture (Burst 24),pages/digital-ethics-foundations.md,109,0
58fc356bde6d3200f7f370f76e9d1d52bf261165,ircalder-live,2026-01-08 22:11:53+13:00,Add Digital Ethics Foundations and Domains/Courses dual-identity architecture (Burst 24),pages/domains-and-courses.md,150,0
2e9bccca55b0b627e576976d4c2614b336cdf6f2,ircalder-live,2026-01-08 21:12:43+13:00,Add bilingual teaching page for SDLC (Burst 23),pages/sdlc.md,25,0
bac9b2aa52a78f9719ba15bb2c120c4b396faab0,ircalder-live,2026-01-08 17:18:13+13:00,Add bilingual teaching page for Systems Design (Burst 22),pages/systems-design.md,25,0
1adf33e223b6a0399cd425e2042e7ce6a26cdc65,ircalder-live,2026-01-08 17:14:43+13:00,Add bilingual teaching page for Systems Analysis (Burst 21),pages/systems-analysis.md,25,0
ef58a67c064187ca51ec2cc2d27c86b9a95c487c,ircalder-live,2026-01-08 17:01:27+13:00,Add conceptual framework for multilingual index regeneration (Burst 20),frameworks/index-regeneration.md,40,0
5273277cf4c062ad08a3a60574af8eb014f1ebba,ircalder-live,2026-01-08 16:47:37+13:00,Add contributor guidance for multilingual workflow (Burst 19),docs/contributing-i18n.md,46,0
5273277cf4c062ad08a3a60574af8eb014f1ebba,ircalder-live,2026-01-08 16:47:37+13:00,Add contributor guidance for multilingual workflow (Burst 19),frameworks/translation-pipeline.md,13,0
5e98a24ca786ae5aca33c6f9f76f119b36b0424e,ircalder-live,2026-01-08 12:32:36+13:00,Add en-zh lookup index for multilingual navigation (Burst 18),i18n/index-en-zh.yaml,30,0
37d0673897bc809c998c2ce568e4d95b50dc393f,ircalder-live,2026-01-08 12:27:34+13:00,Add translation pipeline framework for i18n/l10n (Burst 17),frameworks/translation-pipeline.md,46,0
8c33d3e9bd2adb887e429e715089782c6918d811,ircalder-live,2026-01-08 11:22:34+13:00,Add example bilingual entries (Systems Analysis) to validate i18n schema (Burst 16),i18n/en/example.yaml,15,0
8c33d3e9bd2adb887e429e715089782c6918d811,ircalder-live,2026-01-08 11:22:34+13:00,Add example bilingual entries (Systems Analysis) to validate i18n schema (Burst 16),i18n/zh/example.yaml,15,0
c492930a565907bb30e678d1e1b38e2f35c65f2a,ircalder-live,2026-01-08 11:11:05+13:00,Added the pronunciation: field to the internationalization schema to be used (Burst 15),i18n/schema.yaml,1,0
715d34ccec9f6322648fd5ab6fa6c35277185a7b,ircalder-live,2026-01-08 11:09:25+13:00,Added the anchor: field to the internationalization schema to be used (Burst 15),i18n/schema.yaml,1,0
c6e7fa7f51184f238714681c8b2ca9d146c09c90,ircalder-live,2026-01-08 11:01:07+13:00,Add i18n/schema.yaml for the internationalization schema to be used (Burst 15),i18n/schema.yaml,13,0
f5b95434a4b9b46371b296b2d24beb076c772870,ircalder-live,2026-01-06 13:27:46+13:00,Add governance-doctrine Page (narrative version) to pages/ for teaching and consulting use (Burst 13),pages/governance-doctrine.md,153,0
397c754ba331eb5e367978050a59c3249f76087d,ircalder-live,2026-01-06 13:22:16+13:00,Add governance-doctrine framework (drum-buffer-rope and Takt) with intellectual lineage frameworks/governance-doctrine.md (Burst 12),frameworks/governance-doctrine.md,136,0
0f42563871325e63a9e64b40fdde291cfb88a6ea,ircalder-live,2026-01-06 11:53:41+13:00,Added a purpose statement to pages/README.md (Burst 11),pages/README.md,2,1
7a1c01919de7432fc91991591a6e43842bbc3eed,ircalder-live,2026-01-06 11:46:53+13:00,Added a clarifying heading to file-architecture.md (Burst 10),frameworks/file-architecture.md,2,0
7e9cf9c90650a32d308f4bc35411adcbf92e8b47,ircalder-live,2026-01-06 11:38:02+13:00,Add structural refinement to frameworks/ directory (Burst 9),frameworks/README.md,3,1
7e9cf9c90650a32d308f4bc35411adcbf92e8b47,ircalder-live,2026-01-06 11:38:02+13:00,Add structural refinement to frameworks/ directory (Burst 9),frameworks/navigation-analogy.md,1,0
7e9cf9c90650a32d308f4bc35411adcbf92e8b47,ircalder-live,2026-01-06 11:38:02+13:00,Add structural refinement to frameworks/ directory (Burst 9),frameworks/operational-cadence.md,2,0
12a38dc0f5cd681024c93f27b5d9670e85a9c204,ircalder-live,2026-01-06 11:31:37+13:00,Update link to operational-cadence.md after file move (Burst 8),frameworks/navigation-analogy.md,2,0
73b4a3d7e08c44870d6ce9766d18f9192883cc39,ircalder-live,2026-01-06 11:26:53+13:00,Move operational-cadence.md into frameworks (align with the conceptual layer),{pages => frameworks}/operational-cadence.md,0,0
ca40ba4c54037b33b9346a86216648940a8ecfe4,ircalder-live,2026-01-06 11:17:11+13:00,Edited pages/operational-cadence.md (Burst 7),pages/operational-cadence.md,1,1
bb47ebb86dbd60bcd5c20ef7e8bb16912eb70573,ircalder-live,2026-01-06 11:07:46+13:00,Add pages/operational-cadence.md (Burst 6),pages/operational-cadence.md,11,0
4b7fba92394db5ce370809823f2d6017e6785702,ircalder-live,2026-01-06 11:00:19+13:00,Add templates/burst-log-template.md (Burst 5),templates/burst-log-template.md,11,0
d61f6affafc8627afa182caf478075adde0b8a44,ircalder-live,2026-01-05 15:40:24+13:00,Add formatting to frameworks/navigation-analogy.md (Burst 4),frameworks/navigation-analogy.md,50,105
a50c3d921e946cfea2ec7b74ceb3886ec6fd36fe,ircalder-live,2026-01-05 12:33:50+13:00,Add formatting to frameworks/file-architecture.md (Burst 3),frameworks/file-architecture.md,7,7
3c23c1831fae554fc26ca6a7775cd8beeb7996fe,ircalder-live,2026-01-05 12:22:38+13:00,Add Sprint 01 logbook file (Burst 2),sprints/sprint-01.md,40,0
75fed82a54012fc56fa5b591bdd7ee90de747d01,ircalder-live,2026-01-05 12:06:57+13:00,Minor README update (Sprint 01 Burst 01),README.md,1,1
3bc822c8b59f81ed5ddcd271bab3b46a3ee48f9a,ircalder-live,2026-01-04 20:06:40+13:00,Add root README and .gitignore (Sprint 01),.gitignore,24,0
3bc822c8b59f81ed5ddcd271bab3b46a3ee48f9a,ircalder-live,2026-01-04 20:06:40+13:00,Add root README and .gitignore (Sprint 01),README.md,60,0
1620b731e3ad96045984e4c2764bd3f1c046a5f7,Ian Calder,2026-01-04 16:00:47+13:00,Add file architecture documentation for knowledge ecosystem,frameworks/file-architecture.md,165,0
bfe86533468f4bb67fc6edf95fc27fd8fcb9da06,Ian Calder,2026-01-04 15:56:49+13:00,Add navigation analogy for governance and GitHub Issues,frameworks/navigation-analogy.md,158,0
e0cd2da7e1391c7ef669022804f51642e78681e4,Ian Calder,2026-01-04 13:48:31+13:00,Add Sprint 01 Telemetry documentation,sprints/sprint-01-telemetry.md,23,0
8f8440ab85edffd5951d53024bd7957e5e74798d,Ian Calder,2026-01-04 13:47:28+13:00,Add boundary governance checklist document,frameworks/boundary-governance-checklist.md,18,0
70365176592dd04c38f49314ddc22f44f464517c,Ian Calder,2026-01-04 13:46:20+13:00,Add sprint reflection template,templates/reflection-template.md,17,0
ed96ca2683d436127a4dbd2f805369e8d394533b,Ian Calder,2026-01-04 13:45:34+13:00,Add artifact template markdown file,templates/artifact-template.md,14,0
9d2fb6a8a40530a2def486b5ffca9b015d0336d3,Ian Calder,2026-01-04 13:43:44+13:00,Add sprint template markdown file,templates/sprint-template.md,31,0
ee3c1348978d8f86f0b23ed7f2bb3e08fe9dffe5,Ian Calder,2026-01-04 13:38:08+13:00,Add README template for sprints and artefacts,templates/README.md,1,0
e3bd9996f3c4cda445d1173549b7410bfaa35048,Ian Calder,2026-01-04 13:37:15+13:00,Add README for sprint plans and logs,sprints/README.md,1,0
3e847694b6d5253761ff9405887dd431c77c4dbb,Ian Calder,2026-01-04 13:36:13+13:00,Add initial content to README.md,pages/README.md,1,0
027410921ca15e523e01164eab06f99b2d161da3,Ian Calder,2026-01-04 13:34:17+13:00,Add initial README for frameworks,frameworks/README.md,1,0
